PATRON,NOTEID,TIMESTAMP,NOTETYPE,ALIAS
11982920013789,6402479,7/19/2024,2,OPD
11982920013778,6401507,7/19/2024,2,OPD
11982920029342,6401102,7/19/2024,2,OPD
11982010290571,652581,11/26/2021,2,CNV
11982020038614,666782,11/26/2021,2,CNV
11982002348023,655152,11/26/2021,2,CNV
11982920008341,4241842,7/26/2023,2,OPD
11982920003968,3365553,3/8/2023,2,OPD
11982920003895,4242550,7/26/2023,2,OPD
11982920078923,3365130,3/8/2023,2,OPD
11982920080367,2744025,11/18/2022,2,OPD
11982920044272,6402104,7/19/2024,2,OPD
11982020061384,662896,11/26/2021,2,CNV
11982920074783,3363908,3/8/2023,2,OPD
11982920032794,6401971,7/19/2024,2,OPD
11982920012375,6401655,7/19/2024,2,OPD
11982920012372,6401992,7/19/2024,2,OPD
11982920000580,4241683,7/26/2023,2,OPD
11982920076660,6401099,7/19/2024,2,OPD
11982920025750,6401844,7/19/2024,2,OPD
11982005010067,656660,11/26/2021,2,CNV
11982005010075,656659,11/26/2021,2,CNV
11982920061773,3798967,5/19/2023,2,OPD
11982920003975,6403662,7/19/2024,2,OPD
11982920003043,6400608,7/19/2024,2,OPD
11982021437476,647958,11/26/2021,2,CNV
11982021252560,662704,11/26/2021,2,CNV
11982920010039,6402790,7/19/2024,2,OPD
11982920066933,4241436,7/26/2023,2,OPD
11982920047637,4240543,7/26/2023,2,OPD
11982010010235,658021,11/26/2021,2,CNV
11982920012109,6400847,7/19/2024,2,OPD
22395002725743,665863,11/26/2021,2,CNV
11982008012524,657546,11/26/2021,2,CNV
11982021488628,648775,11/26/2021,2,CNV
11982920081793,3647498,4/24/2023,2,OPD
11982920038312,6403613,7/19/2024,2,OPD
11982011239205,664280,11/26/2021,2,CNV
11982920036429,6403520,7/19/2024,2,OPD
11982920004267,2746073,11/18/2022,2,OPD
11982920053658,2747111,11/18/2022,2,OPD
11982020423675,651641,11/26/2021,2,CNV
11982020039448,657098,11/26/2021,2,CNV
11982920062109,1329875,3/25/2022,2,OPD
11982920070787,3647468,4/24/2023,2,OPD
11982920077661,4736778,10/11/2023,2,OPD
11982920005645,4242298,7/26/2023,2,OPD
11982920004575,2746814,11/18/2022,2,OPD
11982021578295,674787,11/26/2021,2,CNV
11982920003934,4243203,7/26/2023,2,OPD
11982920001818,2745555,11/18/2022,2,OPD
11982920003451,2746123,11/18/2022,2,OPD
11982010202303,660461,11/26/2021,2,CNV
11982920013383,6401499,7/19/2024,2,OPD
11982021515594,663907,11/26/2021,2,CNV
11982021556259,665871,11/26/2021,2,CNV
11982920009203,4241051,7/26/2023,2,OPD
11982002176325,652299,11/26/2021,2,CNV
11982920066756,3364848,3/8/2023,2,OPD
11982920009525,4242358,7/26/2023,2,OPD
11982002282172,656318,11/26/2021,2,CNV
11982920012274,6403523,7/19/2024,2,OPD
11982920080862,3241242,2/16/2023,2,OPD
11982010645485,663124,11/26/2021,2,CNV
11982011249428,661681,11/26/2021,2,CNV
11982020634545,671154,11/26/2021,2,CNV
11982920001823,2745128,11/18/2022,2,OPD
11982920012949,6402674,7/19/2024,2,OPD
11982920046444,3241094,2/16/2023,2,OPD
11982000251690,647533,11/26/2021,2,CNV
11982920025781,2746096,11/18/2022,2,OPD
11982020178139,667224,11/26/2021,2,CNV
11982008078251,656717,11/26/2021,2,CNV
11982920054036,4241674,7/26/2023,2,OPD
11982920076084,6402529,7/19/2024,2,OPD
11982920023630,3364900,3/8/2023,2,OPD
11982910038338,2746980,11/18/2022,2,OPD
11982020621823,671090,11/26/2021,2,CNV
11982003804529,651934,11/26/2021,2,CNV
11982920015197,6402108,7/19/2024,2,OPD
11982920075413,3365490,3/8/2023,2,OPD
11982920075405,3364913,3/8/2023,2,OPD
11982920050415,3241272,2/16/2023,2,OPD
11982920050416,3241060,2/16/2023,2,OPD
11982010657282,659119,11/26/2021,2,CNV
11982021772245,661085,11/26/2021,2,CNV
11982022016618,648875,11/26/2021,2,CNV
11982010416259,658833,11/26/2021,2,CNV
11982001750369,650285,11/26/2021,2,CNV
11982920066648,3363998,3/8/2023,2,OPD
11982920035941,4242781,7/26/2023,2,OPD
11982910018995,2744121,11/18/2022,2,OPD
11982920009131,6403273,7/19/2024,2,OPD
11982920047459,2744775,11/18/2022,2,OPD
11982920081324,3424195,3/17/2023,2,OPD
11982920074754,1159544,2/18/2022,2,OPD
11982920072132,1202840,2/28/2022,2,OPD
11982920038318,2744693,11/18/2022,2,OPD
11982920056042,4735757,10/11/2023,2,OPD
11982920014031,6402020,7/19/2024,2,OPD
11982920002768,2744339,11/18/2022,2,OPD
11982920062412,4736696,10/11/2023,2,OPD
11982920004877,2744457,11/18/2022,2,OPD
11982920061669,3364176,3/8/2023,2,OPD
11982920074406,1159521,2/18/2022,2,OPD
11982920030440,3364866,3/8/2023,2,OPD
11982010877419,665117,11/26/2021,2,CNV
11982002497804,650459,11/26/2021,2,CNV
11982920016964,6400241,7/19/2024,2,OPD
11982920048408,3364136,3/8/2023,2,OPD
11982920030845,6400430,7/19/2024,2,OPD
11982920006956,4241096,7/26/2023,2,OPD
11982920006435,2747103,11/18/2022,2,OPD
11982920013921,6401943,7/19/2024,2,OPD
11982920075668,3365600,3/8/2023,2,OPD
11982920033184,6401459,7/19/2024,2,OPD
11982920018053,4735530,10/11/2023,2,OPD
11982920015888,6400268,7/19/2024,2,OPD
11982920009866,6400907,7/19/2024,2,OPD
11982021878943,655024,11/26/2021,2,CNV
11982001802137,650448,11/26/2021,2,CNV
11982002176895,652304,11/26/2021,2,CNV
11982920014199,6403582,7/19/2024,2,OPD
11982920073063,4736860,10/11/2023,2,OPD
11982001833777,650582,11/26/2021,2,CNV
11982010425086,654437,11/26/2021,2,CNV
11982001816087,650515,11/26/2021,2,CNV
11982022396671,652359,11/26/2021,2,CNV
11982920038537,4735703,10/11/2023,2,OPD
11982920002107,2744589,11/18/2022,2,OPD
11982920001719,2745428,11/18/2022,2,OPD
11982010575658,664916,11/26/2021,2,CNV
11982920056833,3365019,3/8/2023,2,OPD
11982920003106,2745291,11/18/2022,2,OPD
11982920048627,6401432,7/19/2024,2,OPD
11982020664872,654728,11/26/2021,2,CNV
11982920010032,2745265,11/18/2022,2,OPD
11982920056048,6401642,7/19/2024,2,OPD
11982920010109,6401784,7/19/2024,2,OPD
11982920040792,2747377,11/18/2022,2,OPD
11982008011021,649225,11/26/2021,2,CNV
11982020049017,666054,11/26/2021,2,CNV
11982920070792,3647378,4/24/2023,2,OPD
11982920039531,3364991,3/8/2023,2,OPD
11982920013672,6402429,7/19/2024,2,OPD
11982920061685,3365109,3/8/2023,2,OPD
11982920061593,3365250,3/8/2023,2,OPD
11982010885172,649163,11/26/2021,2,CNV
11982001741210,650256,11/26/2021,2,CNV
11982021557448,658334,11/26/2021,2,CNV
11982920033320,3240996,2/16/2023,2,OPD
11982920068668,4736850,10/11/2023,2,OPD
11982920014361,6400676,7/19/2024,2,OPD
11982020471815,670344,11/26/2021,2,CNV
21267006711303,658290,11/26/2021,2,CNV
11982002572283,653513,11/26/2021,2,CNV
11982021361791,662307,11/26/2021,2,CNV
11982920068667,4736432,10/11/2023,2,OPD
11982920067461,1159487,2/18/2022,2,OPD
11982920067462,1159488,2/18/2022,2,OPD
11982920056038,3365299,3/8/2023,2,OPD
11982920046687,3240739,2/16/2023,2,OPD
11982920009814,4241478,7/26/2023,2,OPD
11982920014319,6401010,7/19/2024,2,OPD
11982920065444,4241851,7/26/2023,2,OPD
11982920008581,6403543,7/19/2024,2,OPD
11982920006969,4240260,7/26/2023,2,OPD
11982021936303,677121,11/26/2021,2,CNV
11982920082280,4735923,10/11/2023,2,OPD
11982010033872,660710,11/26/2021,2,CNV
11982920008379,6402486,7/19/2024,2,OPD
11982920043953,6400578,7/19/2024,2,OPD
11982920012081,6403456,7/19/2024,2,OPD
11982920009422,6402227,7/19/2024,2,OPD
11982920082281,4736789,10/11/2023,2,OPD
11982920037958,2744433,11/18/2022,2,OPD
11982920008998,4240695,7/26/2023,2,OPD
11982920037782,2746636,11/18/2022,2,OPD
11982920008187,4240736,7/26/2023,2,OPD
11982920076488,6400442,7/19/2024,2,OPD
11982008088193,653737,11/26/2021,2,CNV
11982008054146,650927,11/26/2021,2,CNV
11982920001880,2744678,11/18/2022,2,OPD
11982920075543,2747564,11/18/2022,2,OPD
11982920013133,6403620,7/19/2024,2,OPD
11982021739582,660540,11/26/2021,2,CNV
11982920049569,2746930,11/18/2022,2,OPD
11982920052650,4242192,7/26/2023,2,OPD
11982002195390,652428,11/26/2021,2,CNV
11982920003777,6402758,7/19/2024,2,OPD
11982003750722,652090,11/26/2021,2,CNV
11982010123806,657666,11/26/2021,2,CNV
11982920001942,2744650,11/18/2022,2,OPD
11982010603567,664632,11/26/2021,2,CNV
11982010296941,660027,11/26/2021,2,CNV
11982920026784,2744033,11/18/2022,2,OPD
11982920075247,3364650,3/8/2023,2,OPD
11982010020770,660835,11/26/2021,2,CNV
11982920026837,4240292,7/26/2023,2,OPD
11982920080318,4736120,10/11/2023,2,OPD
11982910037981,2746052,11/18/2022,2,OPD
11982011135791,660628,11/26/2021,2,CNV
11982920026838,4735738,10/11/2023,2,OPD
11982021576414,671666,11/26/2021,2,CNV
11982020652232,671665,11/26/2021,2,CNV
11982920032274,2745950,11/18/2022,2,OPD
11982920079379,4736701,10/11/2023,2,OPD
11982022157750,650371,11/26/2021,2,CNV
11982920015690,2747263,11/18/2022,2,OPD
11982920083024,3647453,4/24/2023,2,OPD
11982920002161,4242865,7/26/2023,2,OPD
11982920044232,4242523,7/26/2023,2,OPD
11982920015804,2747218,11/18/2022,2,OPD
11982920010142,4242074,7/26/2023,2,OPD
11982011101918,660429,11/26/2021,2,CNV
11982920073511,2744051,11/18/2022,2,OPD
11982021558016,661585,11/26/2021,2,CNV
11982001759527,650317,11/26/2021,2,CNV
11982910036755,6400212,7/19/2024,2,OPD
11982010161962,659796,11/26/2021,2,CNV
11982920004339,2746548,11/18/2022,2,OPD
11982021811167,665192,11/26/2021,2,CNV
11982920015642,2746553,11/18/2022,2,OPD
11982920033731,2745319,11/18/2022,2,OPD
11982920033734,2745452,11/18/2022,2,OPD
11982920004747,2745465,11/18/2022,2,OPD
11982920013347,6402060,7/19/2024,2,OPD
11982920014340,6400505,7/19/2024,2,OPD
11982920025743,6401491,7/19/2024,2,OPD
11982020682932,670113,11/26/2021,2,CNV
11982920083136,3365212,3/8/2023,2,OPD
11982920004261,4240127,7/26/2023,2,OPD
11982022347690,661355,11/26/2021,2,CNV
11982920031901,6402306,7/19/2024,2,OPD
11982920018831,3365738,3/8/2023,2,OPD
11982920021579,4242294,7/26/2023,2,OPD
11982920067264,2747348,11/18/2022,2,OPD
11982021608597,673439,11/26/2021,2,CNV
11982021343377,653385,11/26/2021,2,CNV
11982920075351,1507277,4/29/2022,2,OPD
11982920057680,2747350,11/18/2022,2,OPD
11982920001780,2745707,11/18/2022,2,OPD
11982920003212,2746058,11/18/2022,2,OPD
11982920061944,4242704,7/26/2023,2,OPD
11982021353269,660449,11/26/2021,2,CNV
11982002507727,655612,11/26/2021,2,CNV
11982920040918,4735666,10/11/2023,2,OPD
11982920013003,6402383,7/19/2024,2,OPD
11982920083595,3647396,4/24/2023,2,OPD
11982920074584,3365268,3/8/2023,2,OPD
11982920046945,2747028,11/18/2022,2,OPD
11982920047605,4242900,7/26/2023,2,OPD
11982920014362,3365739,3/8/2023,2,OPD
11982020041691,666677,11/26/2021,2,CNV
11982920049068,3364627,3/8/2023,2,OPD
11982920021033,4243013,7/26/2023,2,OPD
11982920054821,2746003,11/18/2022,2,OPD
11982920005407,6402505,7/19/2024,2,OPD
11982920083620,3647417,4/24/2023,2,OPD
11982020101743,666808,11/26/2021,2,CNV
11982999108758,1954732,7/15/2022,2,OPD
11982010229215,661577,11/26/2021,2,CNV
11982021438664,674275,11/26/2021,2,CNV
11982920037728,2745235,11/18/2022,2,OPD
11982920005413,4240489,7/26/2023,2,OPD
11982002583207,656015,11/26/2021,2,CNV
11982920085572,4736484,10/11/2023,2,OPD
11982002580179,655370,11/26/2021,2,CNV
11982003816051,650723,11/26/2021,2,CNV
11982010525547,651082,11/26/2021,2,CNV
11982920053306,3241055,2/16/2023,2,OPD
11982920068730,4735716,10/11/2023,2,OPD
11982920074846,1329898,3/25/2022,2,OPD
11982920003386,4242372,7/26/2023,2,OPD
11982920061872,3364140,3/8/2023,2,OPD
11982021749581,651269,11/26/2021,2,CNV
11982021649997,651239,11/26/2021,2,CNV
11982920028405,3365418,3/8/2023,2,OPD
11982920008330,6401603,7/19/2024,2,OPD
11982920043117,2744805,11/18/2022,2,OPD
11982921911372,6772497,9/10/2024,2,OPD
11982021273665,673103,11/26/2021,2,CNV
11982920081255,3240960,2/16/2023,2,OPD
11982920042981,6402460,7/19/2024,2,OPD
11982002596266,653594,11/26/2021,2,CNV
11982001956883,651134,11/26/2021,2,CNV
11982010169726,660034,11/26/2021,2,CNV
11982920013207,6400823,7/19/2024,2,OPD
11982021719253,670887,11/26/2021,2,CNV
11982920050281,6402527,7/19/2024,2,OPD
11982920009707,4240128,7/26/2023,2,OPD
11982008146116,648906,11/26/2021,2,CNV
11982920082116,2744017,11/18/2022,2,OPD
11982920073243,4735540,10/11/2023,2,OPD
11982920006685,4242864,7/26/2023,2,OPD
11982010503155,663915,11/26/2021,2,CNV
11982920049307,4241778,7/26/2023,2,OPD
21980006137283,662253,11/26/2021,2,CNV
21980004959944,663329,11/26/2021,2,CNV
11982010273171,657469,11/26/2021,2,CNV
11982011175748,665420,11/26/2021,2,CNV
11982920002833,2744649,11/18/2022,2,OPD
11982920011488,2746672,11/18/2022,2,OPD
11982020146581,656366,11/26/2021,2,CNV
11982999109358,2745989,11/18/2022,2,OPD
11982920012419,6401649,7/19/2024,2,OPD
11982920035125,3365012,3/8/2023,2,OPD
11982011233513,654569,11/26/2021,2,CNV
11982920013719,6402938,7/19/2024,2,OPD
11982022275446,649132,11/26/2021,2,CNV
11982920002668,2744360,11/18/2022,2,OPD
11982920069103,3647432,4/24/2023,2,OPD
11982011171614,665661,11/26/2021,2,CNV
11982021782111,665548,11/26/2021,2,CNV
11982920063490,2895829,12/16/2022,2,OPD
11982920041913,6401113,7/19/2024,2,OPD
11982920081895,4736795,10/11/2023,2,OPD
11982910039235,2746827,11/18/2022,2,OPD
11982920008960,6400763,7/19/2024,2,OPD
11982920067590,6400691,7/19/2024,2,OPD
11982920020983,4735893,10/11/2023,2,OPD
11982920035813,2744358,11/18/2022,2,OPD
11982920073555,3365442,3/8/2023,2,OPD
11982001016183,648417,11/26/2021,2,CNV
11982920002853,2746614,11/18/2022,2,OPD
11982920013584,6400909,7/19/2024,2,OPD
11982010408538,661306,11/26/2021,2,CNV
11982920047858,3240859,2/16/2023,2,OPD
11982020091357,666557,11/26/2021,2,CNV
11982020076242,666335,11/26/2021,2,CNV
11982920082121,2744015,11/18/2022,2,OPD
11982010201131,659670,11/26/2021,2,CNV
11982021427238,665865,11/26/2021,2,CNV
11982920048788,6400616,7/19/2024,2,OPD
11982920087298,6401116,7/19/2024,2,OPD
11982020049918,662019,11/26/2021,2,CNV
11982020172645,657260,11/26/2021,2,CNV
11982920002596,2746032,11/18/2022,2,OPD
11982920029873,4243247,7/26/2023,2,OPD
11982920006957,4241819,7/26/2023,2,OPD
11982020045551,665973,11/26/2021,2,CNV
11982010563498,664881,11/26/2021,2,CNV
11982020041675,666680,11/26/2021,2,CNV
11982920071139,3647414,4/24/2023,2,OPD
11982000212171,647511,11/26/2021,2,CNV
11982001455936,649395,11/26/2021,2,CNV
11982010685168,649697,11/26/2021,2,CNV
11982920012687,6401624,7/19/2024,2,OPD
11982020267189,658763,11/26/2021,2,CNV
11982920064168,3365752,3/8/2023,2,OPD
11982920068900,3365744,3/8/2023,2,OPD
11982920060027,3365689,3/8/2023,2,OPD
11982920016066,6402176,7/19/2024,2,OPD
11982920002457,2745625,11/18/2022,2,OPD
11982920047993,3365799,3/8/2023,2,OPD
11982920049263,2745164,11/18/2022,2,OPD
11982920015565,6402887,7/19/2024,2,OPD
11982920066689,6403047,7/19/2024,2,OPD
11982920014415,6402132,7/19/2024,2,OPD
11982920005132,2744900,11/18/2022,2,OPD
11982920040256,4735565,10/11/2023,2,OPD
11982920008297,6402569,7/19/2024,2,OPD
11982011281199,661317,11/26/2021,2,CNV
11982920067722,4735808,10/11/2023,2,OPD
11982920000733,2745787,11/18/2022,2,OPD
11982920003935,4241303,7/26/2023,2,OPD
11982920046913,2747144,11/18/2022,2,OPD
11982021869421,657574,11/26/2021,2,CNV
11982920063328,4735940,10/11/2023,2,OPD
11982920048363,4736289,10/11/2023,2,OPD
11982920009299,6402394,7/19/2024,2,OPD
11982920010080,4240180,7/26/2023,2,OPD
11982920053760,6401706,7/19/2024,2,OPD
11982010633283,658363,11/26/2021,2,CNV
11982010346282,665975,11/26/2021,2,CNV
11982920078903,4735572,10/11/2023,2,OPD
11982021646910,665941,11/26/2021,2,CNV
11982920071762,3364649,3/8/2023,2,OPD
11982920069868,3365809,3/8/2023,2,OPD
11982920084875,4735717,10/11/2023,2,OPD
11982920015016,6402756,7/19/2024,2,OPD
11982920013376,6401958,7/19/2024,2,OPD
11982920082372,4241434,7/26/2023,2,OPD
11982920002630,1952798,7/15/2022,2,OPD
11982020279184,667797,11/26/2021,2,CNV
11982920015152,4241858,7/26/2023,2,OPD
11982920071062,1159497,2/18/2022,2,OPD
11982920063539,3799072,5/19/2023,2,OPD
11982920073860,1202842,2/28/2022,2,OPD
11982920061001,1202830,2/28/2022,2,OPD
11982920016079,6401537,7/19/2024,2,OPD
11982920011000,3365431,3/8/2023,2,OPD
11982022290148,664597,11/26/2021,2,CNV
11982920074974,3364113,3/8/2023,2,OPD
11982920074975,3364114,3/8/2023,2,OPD
11982920073541,3363755,3/8/2023,2,OPD
11982920073537,3363754,3/8/2023,2,OPD
11982920024085,4240582,7/26/2023,2,OPD
11982920050487,1953213,7/15/2022,2,OPD
11982010389316,663299,11/26/2021,2,CNV
11982920003265,1954612,7/15/2022,2,OPD
11982920074810,1569681,5/11/2022,2,OPD
11982022393728,666116,11/26/2021,2,CNV
11982910038289,2745029,11/18/2022,2,OPD
11982920015417,6403481,7/19/2024,2,OPD
11982920045369,6400215,7/19/2024,2,OPD
11982920066219,3240862,2/16/2023,2,OPD
11982920017166,4241264,7/26/2023,2,OPD
11982920009297,6401046,7/19/2024,2,OPD
11982920077875,3363950,3/8/2023,2,OPD
11982920021829,3241162,2/16/2023,2,OPD
11982920064702,3363944,3/8/2023,2,OPD
11982920008984,4242143,7/26/2023,2,OPD
11982920008585,3365826,3/8/2023,2,OPD
11982001979851,651234,11/26/2021,2,CNV
11982001571484,649739,11/26/2021,2,CNV
11982920067757,3241294,2/16/2023,2,OPD
11982920077876,3240605,2/16/2023,2,OPD
11982010088207,658341,11/26/2021,2,CNV
11982910038529,2744195,11/18/2022,2,OPD
11982011117237,649551,11/26/2021,2,CNV
11982021933912,676887,11/26/2021,2,CNV
11982002078380,651700,11/26/2021,2,CNV
11982920048121,6400499,7/19/2024,2,OPD
11982002009823,651355,11/26/2021,2,CNV
11982920016921,4241972,7/26/2023,2,OPD
11982020056707,666840,11/26/2021,2,CNV
11982910038847,2745460,11/18/2022,2,OPD
11982010352306,664726,11/26/2021,2,CNV
11982020111536,666783,11/26/2021,2,CNV
11982920006884,4240839,7/26/2023,2,OPD
11982001400403,649234,11/26/2021,2,CNV
11982002738785,654486,11/26/2021,2,CNV
11982920046544,4736678,10/11/2023,2,OPD
11982920082325,4736221,10/11/2023,2,OPD
11982920046549,4736891,10/11/2023,2,OPD
11982920045009,4736498,10/11/2023,2,OPD
11982920080713,4242202,7/26/2023,2,OPD
11982021493800,656072,11/26/2021,2,CNV
11982920053181,2744822,11/18/2022,2,OPD
11982920009867,6402466,7/19/2024,2,OPD
11982021517707,658829,11/26/2021,2,CNV
11982920006962,4240422,7/26/2023,2,OPD
11982920043777,6402526,7/19/2024,2,OPD
11982920083334,3241006,2/16/2023,2,OPD
11982920083335,3241064,2/16/2023,2,OPD
11982021384611,655234,11/26/2021,2,CNV
11982011241854,654445,11/26/2021,2,CNV
11982920052706,2746214,11/18/2022,2,OPD
11982920065064,3365629,3/8/2023,2,OPD
11982020012551,653920,11/26/2021,2,CNV
11982020334401,669492,11/26/2021,2,CNV
11982920004268,2746080,11/18/2022,2,OPD
11982920080649,3424193,3/17/2023,2,OPD
11982920053165,4735794,10/11/2023,2,OPD
11982920002113,2746573,11/18/2022,2,OPD
11982010194344,650995,11/26/2021,2,CNV
11982920009146,4242829,7/26/2023,2,OPD
11982920074954,3364338,3/8/2023,2,OPD
11982999108586,2746115,11/18/2022,2,OPD
11982020009763,651067,11/26/2021,2,CNV
11982021647637,651683,11/26/2021,2,CNV
11982020284523,655557,11/26/2021,2,CNV
11982011234487,651965,11/26/2021,2,CNV
11982020051930,648558,11/26/2021,2,CNV
11982920066299,3364973,3/8/2023,2,OPD
11982022367698,667232,11/26/2021,2,CNV
11982920002680,4241992,7/26/2023,2,OPD
11982920008192,4240559,7/26/2023,2,OPD
11982920003490,4241885,7/26/2023,2,OPD
11982010056691,658970,11/26/2021,2,CNV
11982011132053,652867,11/26/2021,2,CNV
11982920002330,2746128,11/18/2022,2,OPD
11982920002867,2746879,11/18/2022,2,OPD
11982920003351,1955574,7/15/2022,2,OPD
11982920012460,6402976,7/19/2024,2,OPD
11982920012117,6403094,7/19/2024,2,OPD
11982010135586,660912,11/26/2021,2,CNV
11982021824764,665845,11/26/2021,2,CNV
11982920051004,3364601,3/8/2023,2,OPD
11982920011836,6401280,7/19/2024,2,OPD
11982920076121,6402530,7/19/2024,2,OPD
11982920076122,6402552,7/19/2024,2,OPD
11982021689837,660173,11/26/2021,2,CNV
11982020758724,650359,11/26/2021,2,CNV
11982020400137,658128,11/26/2021,2,CNV
11982011103989,659888,11/26/2021,2,CNV
11982002437255,655385,11/26/2021,2,CNV
11982010010011,655185,11/26/2021,2,CNV
11982022295170,2744243,11/18/2022,2,OPD
11982011099898,652620,11/26/2021,2,CNV
11982920066066,3364254,3/8/2023,2,OPD
11982920030202,2745100,11/18/2022,2,OPD
11982021661034,665884,11/26/2021,2,CNV
11982920010897,6401758,7/19/2024,2,OPD
11982920033257,2745225,11/18/2022,2,OPD
11982920032321,4735973,10/11/2023,2,OPD
11982920013328,6403555,7/19/2024,2,OPD
11982920080507,3240911,2/16/2023,2,OPD
11982001750088,650284,11/26/2021,2,CNV
11982010159909,659904,11/26/2021,2,CNV
11982920014467,6403348,7/19/2024,2,OPD
11982011073513,654598,11/26/2021,2,CNV
11982920049886,2747237,11/18/2022,2,OPD
11982920059922,3365153,3/8/2023,2,OPD
11982001888045,650807,11/26/2021,2,CNV
11982010274476,657249,11/26/2021,2,CNV
11982920059628,3365974,3/8/2023,2,OPD
11982000141438,647452,11/26/2021,2,CNV
11982010597702,664755,11/26/2021,2,CNV
11982920080693,6401300,7/19/2024,2,OPD
11982011104771,659829,11/26/2021,2,CNV
11982920031297,1953235,7/15/2022,2,OPD
11982920028703,2744562,11/18/2022,2,OPD
11982920028701,4241163,7/26/2023,2,OPD
11982000010112,647313,11/26/2021,2,CNV
11982002669543,647462,11/26/2021,2,CNV
11982010279566,657209,11/26/2021,2,CNV
11982011262744,657267,11/26/2021,2,CNV
11982920025519,2746092,11/18/2022,2,OPD
11982002388201,656006,11/26/2021,2,CNV
11982002100192,651772,11/26/2021,2,CNV
11982010386049,661913,11/26/2021,2,CNV
11982010180103,661107,11/26/2021,2,CNV
11982010614523,664394,11/26/2021,2,CNV
11982920001868,2745172,11/18/2022,2,OPD
11982920060236,4735804,10/11/2023,2,OPD
11982920066206,4240952,7/26/2023,2,OPD
11982920004371,2745591,11/18/2022,2,OPD
11982920008214,4242638,7/26/2023,2,OPD
22395002081469,665257,11/26/2021,2,CNV
11982021764721,670646,11/26/2021,2,CNV
11982920025950,4242531,7/26/2023,2,OPD
11982920040895,6401660,7/19/2024,2,OPD
11982920015145,6401510,7/19/2024,2,OPD
11982920007350,4243101,7/26/2023,2,OPD
11982010379994,662766,11/26/2021,2,CNV
11982010269500,657755,11/26/2021,2,CNV
11982010360820,660909,11/26/2021,2,CNV
11982010541429,664320,11/26/2021,2,CNV
11982001330675,649075,11/26/2021,2,CNV
11982021847088,665206,11/26/2021,2,CNV
11982920012284,2747328,11/18/2022,2,OPD
11982020019531,666469,11/26/2021,2,CNV
11982010122022,651555,11/26/2021,2,CNV
11982020014300,666556,11/26/2021,2,CNV
11982020207409,652674,11/26/2021,2,CNV
11982920008259,4240229,7/26/2023,2,OPD
11982020553141,653808,11/26/2021,2,CNV
11982920036894,3241288,2/16/2023,2,OPD
11982920074134,3240772,2/16/2023,2,OPD
11982020499550,662432,11/26/2021,2,CNV
11982920086072,4736603,10/11/2023,2,OPD
11982022229807,1955408,7/15/2022,2,OPD
11982920062269,4736282,10/11/2023,2,OPD
11982920057988,3364394,3/8/2023,2,OPD
11982920040772,4241016,7/26/2023,2,OPD
11982920014867,2745413,11/18/2022,2,OPD
11982920050688,3364711,3/8/2023,2,OPD
11982020819161,663650,11/26/2021,2,CNV
11982920008464,4240418,7/26/2023,2,OPD
11982920071434,6401465,7/19/2024,2,OPD
11982920051827,1955542,7/15/2022,2,OPD
11982022024281,672497,11/26/2021,2,CNV
11982920009532,6403545,7/19/2024,2,OPD
11982920048768,3365535,3/8/2023,2,OPD
11982010458590,661970,11/26/2021,2,CNV
11982920013917,6403276,7/19/2024,2,OPD
11982920014430,6403095,7/19/2024,2,OPD
11982920003540,1953727,7/15/2022,2,OPD
11982022208405,651347,11/26/2021,2,CNV
11982920053955,2746298,11/18/2022,2,OPD
11982921911139,6772498,9/10/2024,2,OPD
11982001043724,648484,11/26/2021,2,CNV
11982920080642,2747390,11/18/2022,2,OPD
11982021463936,648519,11/26/2021,2,CNV
11982010359871,661548,11/26/2021,2,CNV
11982920002647,2747179,11/18/2022,2,OPD
11982920013478,4241165,7/26/2023,2,OPD
11982021389420,662038,11/26/2021,2,CNV
11982920000709,2745955,11/18/2022,2,OPD
11982000849782,648108,11/26/2021,2,CNV
11982920047513,4240651,7/26/2023,2,OPD
11982020430035,660110,11/26/2021,2,CNV
11982920048500,4240649,7/26/2023,2,OPD
11982920001712,2746291,11/18/2022,2,OPD
11982021917246,658515,11/26/2021,2,CNV
11982920042411,3241062,2/16/2023,2,OPD
11982920042086,3241234,2/16/2023,2,OPD
11982920013918,6403183,7/19/2024,2,OPD
11982920010204,4242498,7/26/2023,2,OPD
11982920010335,4240145,7/26/2023,2,OPD
11982920043203,4736292,10/11/2023,2,OPD
11982920011243,6403707,7/19/2024,2,OPD
11982920082845,6400567,7/19/2024,2,OPD
11982920020452,2744585,11/18/2022,2,OPD
11982920009425,6401573,7/19/2024,2,OPD
11982910031866,2746609,11/18/2022,2,OPD
11982920011314,6402810,7/19/2024,2,OPD
11982920007449,6403541,7/19/2024,2,OPD
11982920020817,3365843,3/8/2023,2,OPD
11982920073854,4736476,10/11/2023,2,OPD
11982920047755,6402750,7/19/2024,2,OPD
11982920016445,6402944,7/19/2024,2,OPD
11982920013158,6402910,7/19/2024,2,OPD
11982020083362,666218,11/26/2021,2,CNV
11982920006069,4241551,7/26/2023,2,OPD
11982920007690,4240917,7/26/2023,2,OPD
11982920010000,4240674,7/26/2023,2,OPD
11982920043648,6401190,7/19/2024,2,OPD
11982920009305,6403700,7/19/2024,2,OPD
11982910039099,2744770,11/18/2022,2,OPD
11982920088992,6401425,7/19/2024,2,OPD
11982021841727,665809,11/26/2021,2,CNV
11982011169014,659193,11/26/2021,2,CNV
11982920081273,4735570,10/11/2023,2,OPD
